0,6.371e+06
0.1,6.371e+06
0.2,6.371e+06
0.3,6.371e+06
0.4,6.371e+06
0.5,6.371e+06
0.6,6.371e+06
0.7,6.371e+06
0.8,6.371e+06
0.9,6.371e+06
1,6.371e+06
1.1,6.371e+06
1.2,6.371e+06
1.3,6.37101e+06
1.4,6.37101e+06
1.5,6.37101e+06
1.6,6.37101e+06
1.7,6.37101e+06
1.8,6.37101e+06
1.9,6.37101e+06
2,6.37101e+06
2.1,6.37102e+06
2.2,6.37102e+06
2.3,6.37102e+06
2.4,6.37102e+06
2.5,6.37102e+06
2.6,6.37102e+06
2.7,6.37102e+06
2.8,6.37103e+06
2.9,6.37103e+06
3,6.37103e+06
3.1,6.37103e+06
3.2,6.37103e+06
3.3,6.37104e+06
3.4,6.37104e+06
3.5,6.37104e+06
3.6,6.37104e+06
3.7,6.37104e+06
3.8,6.37105e+06
3.9,6.37105e+06
4,6.37105e+06
4.1,6.37105e+06
4.2,6.37106e+06
4.3,6.37106e+06
4.4,6.37106e+06
4.5,6.37106e+06
4.6,6.37107e+06
4.7,6.37107e+06
4.8,6.37107e+06
4.9,6.37108e+06
5,6.37108e+06
5.1,6.37108e+06
5.2,6.37109e+06
5.3,6.37109e+06
5.4,6.37109e+06
5.5,6.3711e+06
5.6,6.3711e+06
5.7,6.3711e+06
5.8,6.37111e+06
5.9,6.37111e+06
6,6.37111e+06
6.1,6.37112e+06
6.2,6.37112e+06
6.3,6.37113e+06
6.4,6.37113e+06
6.5,6.37113e+06
6.6,6.37114e+06
6.7,6.37114e+06
6.8,6.37115e+06
6.9,6.37115e+06
7,6.37115e+06
7.1,6.37116e+06
7.2,6.37116e+06
7.3,6.37117e+06
7.4,6.37117e+06
7.5,6.37118e+06
7.6,6.37118e+06
7.7,6.37119e+06
7.8,6.37119e+06
7.9,6.3712e+06
8,6.3712e+06
8.1,6.37121e+06
8.2,6.37121e+06
8.3,6.37122e+06
8.4,6.37122e+06
8.5,6.37123e+06
8.6,6.37123e+06
8.7,6.37124e+06
8.8,6.37124e+06
8.9,6.37125e+06
9,6.37125e+06
9.1,6.37126e+06
9.2,6.37127e+06
9.3,6.37127e+06
9.4,6.37128e+06
9.5,6.37128e+06
9.6,6.37129e+06
9.7,6.3713e+06
9.8,6.3713e+06
9.9,6.37131e+06
10,6.37131e+06
10.1,6.37132e+06
10.2,6.37133e+06
10.3,6.37133e+06
10.4,6.37134e+06
10.5,6.37135e+06
10.6,6.37135e+06
10.7,6.37136e+06
10.8,6.37137e+06
10.9,6.37137e+06
11,6.37138e+06
11.1,6.37139e+06
11.2,6.3714e+06
11.3,6.3714e+06
11.4,6.37141e+06
11.5,6.37142e+06
11.6,6.37142e+06
11.7,6.37143e+06
11.8,6.37144e+06
11.9,6.37145e+06
12,6.37145e+06
12.1,6.37146e+06
12.2,6.37147e+06
12.3,6.37148e+06
12.4,6.37148e+06
12.5,6.37149e+06
12.6,6.3715e+06
12.7,6.37151e+06
12.8,6.37152e+06
12.9,6.37152e+06
13,6.37153e+06
13.1,6.37154e+06
13.2,6.37155e+06
13.3,6.37156e+06
13.4,6.37157e+06
13.5,6.37158e+06
13.6,6.37158e+06
13.7,6.37159e+06
13.8,6.3716e+06
13.9,6.37161e+06
14,6.37162e+06
14.1,6.37163e+06
14.2,6.37164e+06
14.3,6.37165e+06
14.4,6.37166e+06
14.5,6.37167e+06
14.6,6.37168e+06
14.7,6.37168e+06
14.8,6.37169e+06
14.9,6.3717e+06
15,6.37171e+06
15.1,6.37172e+06
15.2,6.37173e+06
15.3,6.37174e+06
15.4,6.37175e+06
15.5,6.37176e+06
15.6,6.37177e+06
15.7,6.37178e+06
15.8,6.37179e+06
15.9,6.3718e+06
16,6.37181e+06
16.1,6.37182e+06
16.2,6.37183e+06
16.3,6.37184e+06
16.4,6.37186e+06
16.5,6.37187e+06
16.6,6.37188e+06
16.7,6.37189e+06
16.8,6.3719e+06
16.9,6.37191e+06
17,6.37192e+06
17.1,6.37193e+06
17.2,6.37194e+06
17.3,6.37195e+06
17.4,6.37197e+06
17.5,6.37198e+06
17.6,6.37199e+06
17.7,6.372e+06
17.8,6.37201e+06
17.9,6.37202e+06
18,6.37203e+06
18.1,6.37205e+06
18.2,6.37206e+06
18.3,6.37207e+06
18.4,6.37208e+06
18.5,6.37209e+06
18.6,6.37211e+06
18.7,6.37212e+06
18.8,6.37213e+06
18.9,6.37214e+06
19,6.37215e+06
19.1,6.37217e+06
19.2,6.37218e+06
19.3,6.37219e+06
19.4,6.3722e+06
19.5,6.37222e+06
19.6,6.37223e+06
19.7,6.37224e+06
19.8,6.37225e+06
19.9,6.37227e+06
20,6.37228e+06
20.1,6.37229e+06
20.2,6.3723e+06
20.3,6.37232e+06
20.4,6.37233e+06
20.5,6.37234e+06
20.6,6.37236e+06
20.7,6.37237e+06
20.8,6.37238e+06
20.9,6.3724e+06
21,6.37241e+06
21.1,6.37242e+06
21.2,6.37243e+06
21.3,6.37245e+06
21.4,6.37246e+06
21.5,6.37248e+06
21.6,6.37249e+06
21.7,6.3725e+06
21.8,6.37252e+06
21.9,6.37253e+06
22,6.37254e+06
22.1,6.37256e+06
22.2,6.37257e+06
22.3,6.37258e+06
22.4,6.3726e+06
22.5,6.37261e+06
22.6,6.37263e+06
22.7,6.37264e+06
22.8,6.37265e+06
22.9,6.37267e+06
23,6.37268e+06
23.1,6.3727e+06
23.2,6.37271e+06
23.3,6.37273e+06
23.4,6.37274e+06
23.5,6.37275e+06
23.6,6.37277e+06
23.7,6.37278e+06
23.8,6.3728e+06
23.9,6.37281e+06
24,6.37283e+06
24.1,6.37284e+06
24.2,6.37286e+06
24.3,6.37287e+06
24.4,6.37289e+06
24.5,6.3729e+06
24.6,6.37292e+06
24.7,6.37293e+06
24.8,6.37295e+06
24.9,6.37296e+06
25,6.37298e+06
25.1,6.37299e+06
25.2,6.37301e+06
25.3,6.37302e+06
25.4,6.37304e+06
25.5,6.37306e+06
25.6,6.37307e+06
25.7,6.37309e+06
25.8,6.3731e+06
25.9,6.37312e+06
26,6.37313e+06
26.1,6.37315e+06
26.2,6.37316e+06
26.3,6.37318e+06
26.4,6.3732e+06
26.5,6.37321e+06
26.6,6.37323e+06
26.7,6.37324e+06
26.8,6.37326e+06
26.9,6.37328e+06
27,6.37329e+06
27.1,6.37331e+06
27.2,6.37333e+06
27.3,6.37334e+06
27.4,6.37336e+06
27.5,6.37338e+06
27.6,6.37339e+06
27.7,6.37341e+06
27.8,6.37343e+06
27.9,6.37344e+06
28,6.37346e+06
28.1,6.37348e+06
28.2,6.37349e+06
28.3,6.37351e+06
28.4,6.37353e+06
28.5,6.37355e+06
28.6,6.37356e+06
28.7,6.37358e+06
28.8,6.3736e+06
28.9,6.37362e+06
29,6.37363e+06
29.1,6.37365e+06
29.2,6.37367e+06
29.3,6.37368e+06
29.4,6.3737e+06
29.5,6.37372e+06
29.6,6.37374e+06
29.7,6.37376e+06
