0,0.153571
0.1,0.153571
0.2,0.153571
0.3,0.153571
0.4,0.153571
0.5,0.482742
0.6,1.14109
0.7,1.47026
0.8,2.1286
0.9,2.45777
1,3.11611
1.1,3.44529
1.2,4.10363
1.3,5.09114
1.4,6.07866
1.5,7.06617
1.6,8.05368
1.7,9.0412
1.8,10.0287
1.9,11.0162
2,12.0037
2.1,13.6496
2.2,14.9663
2.3,16.6121
2.4,17.9288
2.5,19.5747
2.6,20.8913
2.7,22.5372
2.8,23.8539
2.9,25.4997
3,27.4748
3.1,29.4498
3.2,31.4248
3.3,33.3998
3.4,35.3748
3.5,37.3498
3.6,39.654
3.7,41.6291
3.8,43.9332
3.9,46.5666
4,48.8708
4.1,51.5041
4.2,54.1375
4.3,56.4417
4.4,59.075
4.5,61.3792
4.6,64.3417
4.7,67.6334
4.8,70.5959
4.9,73.5584
5,76.5209
5.1,79.4834
5.2,82.4459
5.3,85.4084
5.4,89.0293
5.5,92.6501
5.6,95.9418
5.7,99.5626
5.8,102.854
5.9,106.475
6,110.096
6.1,113.388
6.2,117.338
6.3,121.617
6.4,125.567
6.5,129.517
6.6,133.467
6.7,137.417
6.8,141.367
6.9,145.646
7,149.925
7.1,154.533
7.2,159.141
7.3,163.421
7.4,168.029
7.5,172.637
7.6,176.916
7.7,181.525
7.8,186.462
7.9,191.399
8,196.337
8.1,201.603
8.2,206.541
8.3,211.478
8.4,216.416
8.5,221.353
8.6,226.949
8.7,232.544
8.8,238.14
8.9,243.407
9,249.002
9.1,254.598
9.2,259.865
9.3,266.119
9.4,272.043
9.5,277.968
9.6,283.893
9.7,290.147
9.8,296.072
9.9,301.997
10,307.922
10.1,314.505
10.2,321.088
10.3,327.342
10.4,333.925
10.5,340.508
10.6,347.091
10.7,353.345
10.8,359.928
10.9,366.84
11,374.081
11.1,380.994
11.2,387.906
11.3,395.147
11.4,402.059
11.5,408.972
11.6,416.542
11.7,424.112
11.8,431.354
11.9,438.924
12,446.495
12.1,454.065
12.2,461.635
12.3,468.877
12.4,477.105
12.5,485.005
12.6,492.904
12.7,501.133
12.8,509.032
12.9,516.932
13,525.161
13.1,533.389
13.2,541.947
13.3,550.505
13.4,559.062
13.5,567.62
13.6,575.849
13.7,584.406
13.8,592.964
13.9,601.851
14,611.067
14.1,619.953
14.2,628.84
14.3,638.056
14.4,646.943
14.5,656.159
14.6,665.375
14.7,674.92
14.8,684.464
14.9,694.009
15,703.554
15.1,713.099
15.2,722.644
15.3,732.518
15.4,742.392
15.5,752.595
15.6,762.469
15.7,772.343
15.8,782.546
15.9,792.42
16,802.952
16.1,813.485
16.2,824.017
16.3,834.549
16.4,845.081
16.5,855.613
16.6,866.145
16.7,877.006
16.8,887.867
16.9,899.058
17,909.919
17.1,921.109
17.2,931.97
17.3,943.16
17.4,954.021
17.5,965.541
17.6,977.06
17.7,988.579
17.8,1000.1
17.9,1011.62
18,1023.14
18.1,1034.66
18.2,1045.85
18.3,1058.02
18.4,1069.87
18.5,1082.05
18.6,1093.9
18.7,1106.07
18.8,1117.92
18.9,1130.1
19,1141.95
19.1,1154.12
19.2,1165.97
19.3,1178.48
19.4,1190.98
19.5,1203.49
19.6,1216
19.7,1228.5
19.8,1241.01
19.9,1253.52
20,1266.02
20.1,1278.53
20.2,1291.03
20.3,1303.87
20.4,1317.03
20.5,1329.87
20.6,1343.03
20.7,1355.87
20.8,1369.03
20.9,1381.87
21,1395.03
21.1,1407.86
21.2,1421.03
21.3,1434.52
21.4,1448.01
21.5,1461.51
21.6,1475
21.7,1488.49
21.8,1501.99
21.9,1515.48
22,1528.97
22.1,1542.46
22.2,1555.96
22.3,1570.11
22.4,1583.93
22.5,1598.08
22.6,1611.9
22.7,1626.05
22.8,1639.88
22.9,1654.03
23,1667.85
23.1,1682
23.2,1696.48
23.3,1710.96
23.4,1725.44
23.5,1739.92
23.6,1754.4
23.7,1768.88
23.8,1783.36
23.9,1798.16
24,1812.64
24.1,1827.12
24.2,1841.93
24.3,1857.07
24.4,1871.88
24.5,1887.01
24.6,1902.15
24.7,1916.96
24.8,1932.1
24.9,1946.91
25,1962.04
25.1,1977.51
25.2,1992.98
25.3,2008.44
25.4,2023.91
25.5,2039.37
25.6,2054.84
25.7,2070.64
25.8,2086.1
25.9,2101.57
26,2117.03
26.1,2133.16
26.2,2148.95
26.3,2165.08
26.4,2180.87
26.5,2196.99
26.6,2213.12
26.7,2228.91
26.8,2245.04
26.9,2261.16
27,2277.61
27.1,2294.07
27.2,2310.52
27.3,2326.97
27.4,2343.42
27.5,2359.88
27.6,2376.66
